date,area_type,area_code,area_name,metric,metric_name,value,week,cases_week
2021-11-08,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3789,44,NA
2021-11-09,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3363,44,NA
2021-11-10,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3617,44,NA
2021-11-11,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3303,44,NA
2021-11-12,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3080,44,NA
2021-11-13,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,2588,44,NA
2021-11-14,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3022,44,22762
2021-11-15,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,4234,45,NA
2021-11-16,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,4101,45,NA
2021-11-17,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3966,45,NA
2021-11-18,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3777,45,NA
2021-11-19,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3510,45,NA
2021-11-20,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3022,45,NA
2021-11-21,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3170,45,25780
2021-11-22,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,4200,46,NA
2021-11-23,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3800,46,NA
2021-11-24,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3846,46,NA
2021-11-25,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3509,46,NA
2021-11-26,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3183,46,NA
2021-11-27,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,2409,46,NA
2021-11-28,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3134,46,24081
2021-11-29,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,4409,47,NA
2021-11-30,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,4381,47,NA
2021-12-01,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,4099,47,NA
2021-12-02,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3779,47,NA
2021-12-03,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3586,47,NA
2021-12-04,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3165,47,NA
2021-12-05,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3252,47,26671
2021-12-06,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,4877,48,NA
2021-12-07,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,4421,48,NA
2021-12-08,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,4432,48,NA
2021-12-09,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,4288,48,NA
2021-12-10,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3896,48,NA
2021-12-11,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3361,48,NA
2021-12-12,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,3471,48,28746
2021-12-13,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,5488,49,NA
2021-12-14,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,5798,49,NA
2021-12-15,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,6983,49,NA
2021-12-16,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,6376,49,NA
2021-12-17,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,5873,49,NA
2021-12-18,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,5179,49,NA
2021-12-19,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,5521,49,41218
2021-12-20,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,8590,50,NA
2021-12-21,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,9965,50,NA
2021-12-22,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,11457,50,NA
2021-12-23,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,11646,50,NA
2021-12-24,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,10556,50,NA
2021-12-25,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,5730,50,NA
2021-12-26,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,9256,50,67200
2021-12-27,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,15891,51,NA
2021-12-28,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,17572,51,NA
2021-12-29,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,22524,51,NA
2021-12-30,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,19850,51,NA
2021-12-31,region,E12000005,West Midlands,newCasesBySpecimenDate,New cases by specimen date,15642,51,91479
2021-01-11,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,2933,1,NA
2021-01-12,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,2590,1,NA
2021-01-13,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,2311,1,NA
2021-01-14,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,1236,1,NA
2021-01-15,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,2015,1,NA
2021-01-16,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,1732,1,NA
2021-01-17,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,1675,1,14492
2021-01-18,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,2596,2,NA
2021-01-19,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,2334,2,NA
2021-01-20,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,2165,2,NA
2021-01-21,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,1875,2,NA
2021-01-22,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,1700,2,NA
2021-01-23,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,1378,2,NA
2021-01-24,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,1355,2,13403
2021-01-25,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,2040,3,NA
2021-01-26,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,1796,3,NA
2021-01-27,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,1857,3,NA
2021-01-28,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,1634,3,NA
2021-01-29,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,1529,3,NA
2021-01-30,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,1287,3,NA
2021-01-31,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,1286,3,11429
2021-02-01,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,1764,4,NA
2021-02-02,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,1057,4,NA
2021-02-03,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,1807,4,NA
2021-02-04,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,1604,4,NA
2021-02-05,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,1419,4,NA
2021-02-06,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,1150,4,NA
2021-02-07,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,1174,4,9975
2021-02-08,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,1430,5,NA
2021-02-09,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,1371,5,NA
2021-02-10,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,1296,5,NA
2021-02-11,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,1271,5,NA
2021-02-12,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,1232,5,NA
2021-02-13,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,956,5,NA
2021-02-14,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,998,5,8554
2021-02-15,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,1446,6,NA
2021-02-16,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,1405,6,NA
2021-02-17,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,1358,6,NA
2021-02-18,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,1371,6,NA
2021-02-19,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,1259,6,NA
2021-02-20,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,989,6,NA
2021-02-21,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,968,6,8796
2021-02-22,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,1269,7,NA
2021-02-23,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,1149,7,NA
2021-02-24,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,1095,7,NA
2021-02-25,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,971,7,NA
2021-02-26,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,876,7,NA
2021-02-27,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,637,7,NA
2021-02-28,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,598,7,6595
2021-03-01,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,1008,8,NA
2021-03-02,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,956,8,NA
2021-03-03,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,895,8,NA
2021-03-04,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,793,8,NA
2021-03-05,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,799,8,NA
2021-03-06,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,681,8,NA
2021-03-07,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,575,8,5707
2021-03-08,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,1012,9,NA
2021-03-09,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,1003,9,NA
2021-03-10,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,969,9,NA
2021-03-11,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,926,9,NA
2021-03-12,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,886,9,NA
2021-03-13,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,687,9,NA
2021-03-14,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,689,9,6172
2021-03-15,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,1043,10,NA
2021-03-16,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,939,10,NA
2021-03-17,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,959,10,NA
2021-03-18,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,908,10,NA
2021-03-19,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,912,10,NA
2021-03-20,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,716,10,NA
2021-03-21,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,841,10,6318
2021-03-22,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,1139,11,NA
2021-03-23,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,1002,11,NA
2021-03-24,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,1032,11,NA
2021-03-25,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,927,11,NA
2021-03-26,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,767,11,NA
2021-03-27,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,633,11,NA
2021-03-28,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,847,11,6347
2021-03-29,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,628,12,NA
2021-03-30,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,656,12,NA
2021-03-31,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,672,12,NA
2021-04-01,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,602,12,NA
2021-04-02,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,481,12,NA
2021-04-03,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,472,12,NA
2021-04-04,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,461,12,3972
2021-04-05,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,528,13,NA
2021-04-06,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,521,13,NA
2021-04-07,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,581,13,NA
2021-04-08,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,535,13,NA
2021-04-09,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,494,13,NA
2021-04-10,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,449,13,NA
2021-04-11,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,397,13,3505
2021-04-12,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,488,14,NA
2021-04-13,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,390,14,NA
2021-04-14,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,365,14,NA
2021-04-15,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,361,14,NA
2021-04-16,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,394,14,NA
2021-04-17,region,E12000003,Yorkshire and Humber,newCasesBySpecimenDate,New cases by specimen date,241,14,NA
